"ID","Наименование","Штрихкод","SKU","ID товара","К отправке","В продаже","Возврат","Брак","Себест. (руб.)","Стоимость продажи (руб.)","Общий остаток","Общая сумма остатков (руб.)","Себест. (сумма) (руб.)","Стоимость продажи (сумма) (руб.)","Остаток на СДХ","Остаток на фотостудии","Остаток на СДХ (сумма) (руб.)","Доступно к отправке","Статус","Среднесуточные продажи (шт.)","Среднесуточные остатки, (шт.)","Оборачиваемость","Габариты товара: длина (мм)","Габариты товара: ширина (мм)","Габариты товара: высота (мм)","Платные остатки (шт.)","Объем платных остатков (л)","Стоимость хранения (руб. в день)","Seller SKU ID"
"343766","Музыкальный инструмент Бубен","1000003437666","WONDERS-ДЕТСКИЕ-ГОЛУБ","49050","0","0","0","0","120,00","270,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"343767","Музыкальный инструмент Бубен","1000003437673","WONDERS-ДЕТСКИЕ-КОНФЕТН","49050","0","0","0","0","120,00","270,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"343768","Музыкальный инструмент Бубен","1000003437680","WONDERS-ДЕТСКИЕ-ЛАЙМ","49050","0","0","0","0","120,00","270,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"343769","Музыкальный инструмент Бубен","1000003437697","WONDERS-ДЕТСКИЕ-ЛИМОН","49050","0","0","0","0","120,00","270,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"343770","Музыкальный инструмент Бубен","1000003437703","WONDERS-ДЕТСКИЕ-ПУРПУР","49050","0","0","0","0","120,00","270,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"343771","Музыкальный инструмент Бубен","1000003437710","WONDERS-ДЕТСКИЕ-СЕРЕБРН","49050","0","0","0","0","120,00","270,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346754","Пазлы - вкладыши деревянные фигуры","1000003467540","WONDERS-ВКЛАДЫШ-ЗОЛОТ","13276","0","0","0","0","200,00","550,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,500","1,000","2,000","224","223","29","0","0,00","0,00",""
"346755","Пазл 'Часы'","1000003467557","WONDERS-ПАЗЛЧАС","134368","0","2","0","0","250,00","349,00","2","698,00","500,00","698,00","0","0","0,00","998","В продаже","0,000","2,000","0,000","218","217","38","0","0,00","0,00",""
"346758","Пазлы 'Животные' деревянные","1000003467588","WONDERS-ПАЗЛЖИВ-БЕЛЫЙ","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346759","Пазлы 'Животные' деревянные","1000003467595","WONDERS-ПАЗЛЖИВ-БИРЮЗ","131411","0","0","1","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346760","Пазлы 'Животные' деревянные","1000003467601","WONDERS-ПАЗЛЖИВ-ГОЛУБ","131411","0","0","1","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346761","Пазлы 'Животные' деревянные","1000003467618","WONDERS-ПАЗЛЖИВ-ЖЕЛТ","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346762","Пазлы 'Животные' деревянные","1000003467625","WONDERS-ПАЗЛЖИВ-ЗЕЛЕН","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346763","Пазлы 'Животные' деревянные","1000003467632","WONDERS-ПАЗЛЖИВ-ЗОЛОТ","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346764","Пазлы 'Животные' деревянные","1000003467649","WONDERS-ПАЗЛЖИВ-КРАСН","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","158","151","24","0","0,00","0,00",""
"346765","Пазлы 'Животные' деревянные","1000003467656","WONDERS-ПАЗЛЖИВ-ЛАВАНД","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","1,000","1,000","1,000","149","148","22","0","0,00","0,00",""
"346766","Пазлы 'Животные' деревянные","1000003467663","WONDERS-ПАЗЛЖИВ-ОРАНЖ","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346767","Пазлы 'Животные' деревянные","1000003467670","WONDERS-ПАЗЛЖИВ-РОЗОВ","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","119","87","22","0","0,00","0,00",""
"346768","Пазлы 'Животные' деревянные","1000003467687","WONDERS-ПАЗЛЖИВ-СЕРЫЙ","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","159","150","17","0","0,00","0,00",""
"346769","Пазлы 'Животные' деревянные","1000003467694","WONDERS-ПАЗЛЖИВ-СИНИЙ","131411","0","1","0","0","80,00","199,00","1","199,00","80,00","199,00","0","0","0,00","999","В продаже","0,000","1,000","0,000","151","151","13","0","0,00","0,00",""
"346770","Пазлы 'Животные' деревянные","1000003467700","WONDERS-ПАЗЛЖИВ-УГОЛЬН","131411","0","1","1","0","80,00","199,00","1","199,00","80,00","199,00","0","0","0,00","999","В продаже","0,000","1,000","0,000","150","142","17","0","0,00","0,00",""
"346771","Пазлы 'Животные' деревянные","1000003467717","WONDERS-ПАЗЛЖИВ-ФИОЛЕТ","131411","0","0","1","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","148","14","0","0,00","0,00",""
"346772","Пазлы 'Животные' деревянные","1000003467724","WONDERS-ПАЗЛЖИВ-ФУКСИЯ","131411","0","0","0","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","147","146","24","0","0,00","0,00",""
"346773","Пазлы 'Животные' деревянные","1000003467731","WONDERS-ПАЗЛЖИВ-ЧЕРН","131411","0","0","1","0","80,00","199,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","150","20","0","0,00","0,00",""
"346781","Вкладыши","1000003467816","WONDERS-ВКЛ2020-БЕЛЫЙ","134375","0","0","0","0","60,00","120,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346782","Вкладыши","1000003467823","WONDERS-ВКЛ2020-КОРИЧН","134375","0","0","0","0","60,00","120,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346783","Вкладыши","1000003467830","WONDERS-ВКЛ2020-КРАСН","134375","0","0","0","0","60,00","120,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346784","Вкладыши","1000003467847","WONDERS-ВКЛ2020-РОЗОВ","134375","0","0","0","0","60,00","120,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346785","Вкладыши","1000003467854","WONDERS-ВКЛ2020-СЕРЫЙ","134375","0","0","0","0","60,00","120,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346786","Вкладыши","1000003467861","WONDERS-ВКЛ2020-ЧЕРН","134375","0","0","0","0","60,00","120,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346798","Кастаньетки","1000003467984","WONDERS-КАСТАНЬ-ЖЕЛТ","89482","0","0","0","0","40,00","99,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346799","Кастаньетки","1000003467991","WONDERS-КАСТАНЬ-ЗЕЛЕН","89482","0","0","0","0","40,00","99,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346800","Кастаньетки","1000003468004","WONDERS-КАСТАНЬ-РОЗОВ","89482","0","0","0","0","40,00","99,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"346854","Губная деревянная гармошка","1000003468547","WONDERS-ГАРМОНЬ-РОЗОВ","13399","0","0","0","0","73,00","150,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"355636","Пазлы 'Где мой малыш?'- настольная игра Bondibon","4895136042279","WONDERS-ПАЗЛМАЛ","138708","0","0","0","0","306,00","450,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","190","190","37","0","0,00","0,00",""
"355637","Пазлы парные 'Кто и что ест?'- настольная игра для малышей от Bondibon","4895136042644","WONDERS-ПАЗЛЧТО","138710","0","0","0","0","260,00","390,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","191","190","43","0","0,00","0,00",""
"355641","Настольная игра 'Найди противоположности'","4895136041555","WONDERS-ПРОТИВО","138714","0","1","0","0","260,00","444,99","1","444,99","260,00","444,99","0","0","0,00","999","В продаже","0,000","1,000","0,000","190","190","40","0","0,00","0,00",""
"396534","Книга для купания и игр в ванной 'Транспорт' Bondibon","4895136022875","WONDERS-BB2384","156455","0","0","2","0","90,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","192","144","37","0","0,00","0,00",""
"396581","Книга для купания и игр в ванной 'Что любит?' Bondibon","4895136018106","WONDERS-BB1900","156489","0","0","0","0","85,00","245,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","1,000","1,000","1,000","185","142","33","0","0,00","0,00",""
"396651","Мягкие животные 2в1 Bondibon Вывернушка 17 см","4895136038258","WONDERS-ВЫВЕРНУ-КОРИЧН","156519","0","0","0","0","260,00","390,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"396652","Мягкие животные 2в1 Bondibon Вывернушка 17 см","4895136038289","WONDERS-ВЫВЕРНУ-ОРАНЖ","156519","0","0","0","0","230,00","390,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"396653","Мягкие животные 2в1 Bondibon Вывернушка 17 см","4895136038265","WONDERS-ВЫВЕРНУ-РОЗОВ","156519","0","0","0","0","230,00","390,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"403544","Игры на липучках BONDIBON. Цвета и формы","4895136039699","WONDERS-BB3961","159658","0","0","0","0","326,00","510,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","21","21","3","0","0,00","0,00",""
"403586","Шнуровка  деревянная Bondibon Baby You","4895136020598","WONDERS-BB2190-ЖЕЛТ","159654","0","3","0","0","180,00","230,00","3","690,00","540,00","690,00","0","0","0,00","997","В продаже","0,000","3,000","0,000","272","246","16","0","0,00","0,00",""
"403587","Шнуровка  деревянная Bondibon Baby You","4895136020604","WONDERS-BB2190-ЗЕЛЕН","159654","0","2","0","0","180,00","230,00","2","460,00","360,00","460,00","0","0","0,00","998","В продаже","0,000","2,000","0,000","412","241","24","0","0,00","0,00",""
"430376","Настольная семейная игра 'КРЕСТИКИ - НОЛИКИ'","4602010643541","WONDERS-Ф97794","172399","0","0","0","0","230,00","393,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"430400","Настольная семейная игра 'Прыгай мяч'","4602010643565","WONDERS-Ф97797","172414","0","0","0","0","228,00","450,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"430432","Футбол Боулинг Баскетбол' Настольная семейная игра '3в1'","4602010643572","WONDERS-Ф97798","172429","0","6","0","0","640,00","930,69","6","5584,14","3840,00","5584,14","0","0","0,00","994","В продаже","0,000","6,000","0,000","477","262","58","0","0,00","0,00",""
